Hubs			Lower bound		Current_obj_fun		Best_obj_fun
[5,10,13,14,16]		95226.473		NaN				79263.617
[5,10,13,14,17]		95015.162		NaN				79263.617
[5,10,13,14,18]		94220.069		NaN				79263.617
[5,10,13,14,19]		97256.288		NaN				79263.617
[5,10,13,15,16]		99785.024		NaN				79263.617
[5,10,13,15,17]		98675.294		NaN				79263.617
[5,10,13,15,18]		98638.319		NaN				79263.617
[5,10,13,15,19]		101643.255		NaN				79263.617
[5,10,13,16,17]		98715.819		NaN				79263.617
[5,10,13,16,18]		101846.143		NaN				79263.617
[5,10,13,16,19]		103617.166		NaN				79263.617
[5,10,13,17,18]		96998.281		NaN				79263.617
[5,10,13,17,19]		99432.355		NaN				79263.617
[5,10,13,18,19]		102196.804		NaN				79263.617
[5,10,14,15,16]		98891.546		NaN				79263.617
[5,10,14,15,17]		94680.683		NaN				79263.617
[5,10,14,15,18]		96549.903		NaN				79263.617
[5,10,14,15,19]		106180.111		NaN				79263.617
[5,10,14,16,17]		93425.873		NaN				79263.617
[5,10,14,16,18]		96631.420		NaN				79263.617
[5,10,14,16,19]		100791.727		NaN				79263.617
[5,10,14,17,18]		91564.640		NaN				79263.617
[5,10,14,17,19]		94809.932		NaN				79263.617
[5,10,14,18,19]		98149.882		NaN				79263.617
[5,10,15,16,17]		97119.986		NaN				79263.617
[5,10,15,16,18]		105138.281		NaN				79263.617
[5,10,15,16,19]		110590.835		NaN				79263.617
[5,10,15,17,18]		95366.962		NaN				79263.617
[5,10,15,17,19]		98709.683		NaN				79263.617
[5,10,15,18,19]		106512.277		NaN				79263.617
[5,10,16,17,18]		96514.111		NaN				79263.617
[5,10,16,17,19]		98447.836		NaN				79263.617
[5,10,16,18,19]		117387.390		NaN				79263.617
[5,10,17,18,19]		96274.180		NaN				79263.617
[5,11,12,13,14]		94228.868		NaN				79263.617
[5,11,12,13,15]		98433.427		NaN				79263.617
[5,11,12,13,16]		101872.609		NaN				79263.617
[5,11,12,13,17]		98220.090		NaN				79263.617
[5,11,12,13,18]		102452.849		NaN				79263.617
[5,11,12,13,19]		100527.483		NaN				79263.617
[5,11,12,14,15]		92902.531		NaN				79263.617
[5,11,12,14,16]		93806.525		NaN				79263.617
[5,11,12,14,17]		92867.984		NaN				79263.617
[5,11,12,14,18]		94546.589		NaN				79263.617
[5,11,12,14,19]		92824.565		NaN				79263.617
[5,11,12,15,16]		98976.572		NaN				79263.617
[5,11,12,15,17]		96298.797		NaN				79263.617
[5,11,12,15,18]		99712.749		NaN				79263.617
[5,11,12,15,19]		98197.436		NaN				79263.617
[5,11,12,16,17]		97531.888		NaN				79263.617
[5,11,12,16,18]		104845.229		NaN				79263.617
[5,11,12,16,19]		103215.105		NaN				79263.617
[5,11,12,17,18]		98179.810		NaN				79263.617
[5,11,12,17,19]		96245.583		NaN				79263.617
[5,11,12,18,19]		103358.122		NaN				79263.617
[5,11,13,14,15]		94573.378		NaN				79263.617
[5,11,13,14,16]		93987.235		NaN				79263.617
[5,11,13,14,17]		95000.816		NaN				79263.617
[5,11,13,14,18]		93426.053		NaN				79263.617
[5,11,13,14,19]		93640.994		NaN				79263.617
[5,11,13,15,16]		98221.453		NaN				79263.617
[5,11,13,15,17]		98456.641		NaN				79263.617
[5,11,13,15,18]		97646.918		NaN				79263.617
[5,11,13,15,19]		98078.036		NaN				79263.617
[5,11,13,16,17]		98164.251		NaN				79263.617
[5,11,13,16,18]		101322.902		NaN				79263.617
[5,11,13,16,19]		100958.349		NaN				79263.617
[5,11,13,17,18]		97559.580		NaN				79263.617
[5,11,13,17,19]		97547.179		NaN				79263.617
[5,11,13,18,19]		99812.129		NaN				79263.617
[5,11,14,15,16]		92841.347		NaN				79263.617
[5,11,14,15,17]		94228.091		NaN				79263.617
[5,11,14,15,18]		92242.082		NaN				79263.617
[5,11,14,15,19]		92681.455		NaN				79263.617
[5,11,14,16,17]		92882.551		NaN				79263.617
[5,11,14,16,18]		93382.879		NaN				79263.617
[5,11,14,16,19]		93406.222		NaN				79263.617
[5,11,14,17,18]		92253.432		NaN				79263.617
[5,11,14,17,19]		92677.387		NaN				79263.617
[5,11,14,18,19]		92235.272		NaN				79263.617
[5,11,15,16,17]		96458.751		NaN				79263.617
[5,11,15,16,18]		98637.916		NaN				79263.617
[5,11,15,16,19]		98877.436		NaN				79263.617
[5,11,15,17,18]		95844.385		NaN				79263.617
[5,11,15,17,19]		96374.156		NaN				79263.617
[5,11,15,18,19]		97693.133		NaN				79263.617
[5,11,16,17,18]		97314.277		NaN				79263.617
[5,11,16,17,19]		97048.377		NaN				79263.617
[5,11,16,18,19]		102637.374		NaN				79263.617
[5,11,17,18,19]		95862.325		NaN				79263.617
[5,12,13,14,15]		95545.311		NaN				79263.617
[5,12,13,14,16]		94968.511		NaN				79263.617
[5,12,13,14,17]		94233.601		NaN				79263.617
[5,12,13,14,18]		96400.934		NaN				79263.617
[5,12,13,14,19]		95239.980		NaN				79263.617
[5,12,13,15,16]		99587.250		NaN				79263.617
[5,12,13,15,17]		97700.605		NaN				79263.617
[5,12,13,15,18]		100724.335		NaN				79263.617
[5,12,13,15,19]		99692.947		NaN				79263.617
[5,12,13,16,17]		98121.701		NaN				79263.617
[5,12,13,16,18]		103567.762		NaN				79263.617
[5,12,13,16,19]		102201.727		NaN				79263.617
[5,12,13,17,18]		98722.606		NaN				79263.617
[5,12,13,17,19]		97746.642		NaN				79263.617
[5,12,13,18,19]		103012.167		NaN				79263.617
[5,12,14,15,16]		97279.968		NaN				79263.617
[5,12,14,15,17]		93413.027		NaN				79263.617
[5,12,14,15,18]		98833.977		NaN				79263.617
[5,12,14,15,19]		98246.120		NaN				79263.617
[5,12,14,16,17]		92743.109		NaN				79263.617
[5,12,14,16,18]		98503.941		NaN				79263.617
[5,12,14,16,19]		97828.856		NaN				79263.617
[5,12,14,17,18]		93364.047		NaN				79263.617
[5,12,14,17,19]		92865.532		NaN				79263.617
[5,12,14,18,19]		99158.570		NaN				79263.617
[5,12,15,16,17]		96239.606		NaN				79263.617
[5,12,15,16,18]		106804.486		NaN				79263.617
[5,12,15,16,19]		106399.161		NaN				79263.617
[5,12,15,17,18]		96928.687		NaN				79263.617
[5,12,15,17,19]		96573.480		NaN				79263.617
[5,12,15,18,19]		107320.463		NaN				79263.617
[5,12,16,17,18]		97824.208		NaN				79263.617
[5,12,16,17,19]		97152.252		NaN				79263.617
[5,12,16,18,19]		118026.700		NaN				79263.617
[5,12,17,18,19]		97248.171		NaN				79263.617
[5,13,14,15,16]		94691.837		NaN				79263.617
[5,13,14,15,17]		96514.300		NaN				79263.617
[5,13,14,15,18]		94084.357		NaN				79263.617
[5,13,14,15,19]		96184.412		NaN				79263.617
[5,13,14,16,17]		93858.665		NaN				79263.617
[5,13,14,16,18]		94029.268		NaN				79263.617
[5,13,14,16,19]		95079.865		NaN				79263.617
[5,13,14,17,18]		92574.330		NaN				79263.617
[5,13,14,17,19]		94997.719		NaN				79263.617
[5,13,14,18,19]		93917.929		NaN				79263.617
[5,13,15,16,17]		97451.335		NaN				79263.617
[5,13,15,16,18]		98755.688		NaN				79263.617
[5,13,15,16,19]		99780.816		NaN				79263.617
[5,13,15,17,18]		96279.695		NaN				79263.617
[5,13,15,17,19]		98801.839		NaN				79263.617
[5,13,15,18,19]		98478.578		NaN				79263.617
[5,13,16,17,18]		97040.858		NaN				79263.617
[5,13,16,17,19]		98183.249		NaN				79263.617
[5,13,16,18,19]		101198.839		NaN				79263.617
[5,13,17,18,19]		96310.179		NaN				79263.617
[5,14,15,16,17]		93199.311		NaN				79263.617
[5,14,15,16,18]		96037.284		NaN				79263.617
[5,14,15,16,19]		98985.580		NaN				79263.617
[5,14,15,17,18]		91883.977		NaN				79263.617
[5,14,15,17,19]		94933.894		NaN				79263.617
[5,14,15,18,19]		96488.405		NaN				79263.617
[5,14,16,17,18]		91566.092		NaN				79263.617
[5,14,16,17,19]		93337.694		NaN				79263.617
[5,14,16,18,19]		96414.845		NaN				79263.617
[5,14,17,18,19]		91320.929		NaN				79263.617
[5,15,16,17,18]		95300.951		NaN				79263.617
[5,15,16,17,19]		97175.795		NaN				79263.617
[5,15,16,18,19]		105064.105		NaN				79263.617
[5,15,17,18,19]		95267.238		NaN				79263.617
[5,16,17,18,19]		95887.811		NaN				79263.617
[6,7,8,9,10]   		97315.253		NaN				79263.617
[6,7,8,9,11]   		94848.689		NaN				79263.617
[6,7,8,9,12]   		94134.558		NaN				79263.617
[6,7,8,9,13]   		97609.560		NaN				79263.617
[6,7,8,9,14]   		98607.795		NaN				79263.617
[6,7,8,9,15]   		96572.536		NaN				79263.617
[6,7,8,9,16]   		94767.491		NaN				79263.617
[6,7,8,9,17]   		98786.467		NaN				79263.617
[6,7,8,9,18]   		92813.231		NaN				79263.617
[6,7,8,9,19]   		96082.532		NaN				79263.617
[6,7,8,10,11]  		95371.443		NaN				79263.617
[6,7,8,10,12]  		95427.745		NaN				79263.617
[6,7,8,10,13]  		98131.723		NaN				79263.617
[6,7,8,10,14]  		99009.158		NaN				79263.617
[6,7,8,10,15]  		96345.221		NaN				79263.617
[6,7,8,10,16]  		96182.250		NaN				79263.617
[6,7,8,10,17]  		99254.855		NaN				79263.617
[6,7,8,10,18]  		94195.404		NaN				79263.617
[6,7,8,10,19]  		95197.916		NaN				79263.617
[6,7,8,11,12]  		94908.051		NaN				79263.617
[6,7,8,11,13]  		97390.557		NaN				79263.617
[6,7,8,11,14]  		97390.215		NaN				79263.617
[6,7,8,11,15]  		95143.281		NaN				79263.617
[6,7,8,11,16]  		95124.712		NaN				79263.617
[6,7,8,11,17]  		97934.293		NaN				79263.617
[6,7,8,11,18]  		94517.830		NaN				79263.617
[6,7,8,11,19]  		92943.689		NaN				79263.617
[6,7,8,12,13]  		96455.929		NaN				79263.617
[6,7,8,12,14]  		97005.950		NaN				79263.617
[6,7,8,12,15]  		94475.134		NaN				79263.617
[6,7,8,12,16]  		95149.478		NaN				79263.617
[6,7,8,12,17]  		97126.405		NaN				79263.617
[6,7,8,12,18]  		95912.838		NaN				79263.617
[6,7,8,12,19]  		92896.514		NaN				79263.617
[6,7,8,13,14]  		101109.492		NaN				79263.617
[6,7,8,13,15]  		98312.554		NaN				79263.617
[6,7,8,13,16]  		96435.354		NaN				79263.617
[6,7,8,13,17]  		101271.318		NaN				79263.617
[6,7,8,13,18]  		95158.837		NaN				79263.617
[6,7,8,13,19]  		95138.483		NaN				79263.617
[6,7,8,14,15]  		99544.522		NaN				79263.617
[6,7,8,14,16]  		96924.416		NaN				79263.617
[6,7,8,14,17]  		102277.934		NaN				79263.617
[6,7,8,14,18]  		95600.393		NaN				79263.617
[6,7,8,14,19]  		96134.859		NaN				79263.617
[6,7,8,15,16]  		94321.040		NaN				79263.617
[6,7,8,15,17]  		99547.801		NaN				79263.617
[6,7,8,15,18]  		93021.785		NaN				79263.617
[6,7,8,15,19]  		94559.667		NaN				79263.617
[6,7,8,16,17]  		97233.611		NaN				79263.617
[6,7,8,16,18]  		94240.914		NaN				79263.617
[6,7,8,16,19]  		93547.257		NaN				79263.617
[6,7,8,17,18]  		95779.898		NaN				79263.617
[6,7,8,17,19]  		96348.330		NaN				79263.617
[6,7,8,18,19]  		91503.310		NaN				79263.617
[6,7,9,10,11]  		93438.169		NaN				79263.617
[6,7,9,10,12]  		93411.266		NaN				79263.617
[6,7,9,10,13]  		96026.080		NaN				79263.617
[6,7,9,10,14]  		97009.520		NaN				79263.617
[6,7,9,10,15]  		94939.849		NaN				79263.617
[6,7,9,10,16]  		94077.739		NaN				79263.617
[6,7,9,10,17]  		97185.487		NaN				79263.617
[6,7,9,10,18]  		92021.004		NaN				79263.617
[6,7,9,10,19]  		94957.929		NaN				79263.617
[6,7,9,11,12]  		92261.151		NaN				79263.617
[6,7,9,11,13]  		94382.899		NaN				79263.617
[6,7,9,11,14]  		94488.738		NaN				79263.617
[6,7,9,11,15]  		92855.449		NaN				79263.617
[6,7,9,11,16]  		92798.833		NaN				79263.617
[6,7,9,11,17]  		94971.466		NaN				79263.617
[6,7,9,11,18]  		91781.914		NaN				79263.617
[6,7,9,11,19]  		92730.827		NaN				79263.617
[6,7,9,12,13]  		93504.736		NaN				79263.617
[6,7,9,12,14]  		94152.381		NaN				79263.617
[6,7,9,12,15]  		92273.341		NaN				79263.617
[6,7,9,12,16]  		92698.832		NaN				79263.617
[6,7,9,12,17]  		94211.486		NaN				79263.617
[6,7,9,12,18]  		92961.645		NaN				79263.617
[6,7,9,12,19]  		92712.446		NaN				79263.617
[6,7,9,13,14]  		97560.832		NaN				79263.617
[6,7,9,13,15]  		95415.670		NaN				79263.617
[6,7,9,13,16]  		93805.182		NaN				79263.617
[6,7,9,13,17]  		97661.308		NaN				79263.617
[6,7,9,13,18]  		92118.629		NaN				79263.617
[6,7,9,13,19]  		94837.577		NaN				79263.617
[6,7,9,14,15]  		96682.663		NaN				79263.617
[6,7,9,14,16]  		94391.868		NaN				79263.617
[6,7,9,14,17]  		98765.548		NaN				79263.617
[6,7,9,14,18]  		92657.808		NaN				79263.617
[6,7,9,14,19]  		95933.284		NaN				79263.617
[6,7,9,15,16]  		92440.269		NaN				79263.617
[6,7,9,15,17]  		96687.192		NaN				79263.617
[6,7,9,15,18]  		90730.976		NaN				79263.617
[6,7,9,15,19]  		94278.894		NaN				79263.617
[6,7,9,16,17]  		94639.714		NaN				79263.617
[6,7,9,16,18]  		91616.765		NaN				79263.617
[6,7,9,16,19]  		93146.394		NaN				79263.617
[6,7,9,17,18]  		92775.964		NaN				79263.617
[6,7,9,17,19]  		96118.883		NaN				79263.617
[6,7,9,18,19]  		91158.945		NaN				79263.617
[6,7,10,11,12] 		94704.809		NaN				79263.617
[6,7,10,11,13] 		96232.012		NaN				79263.617
[6,7,10,11,14] 		96247.815		NaN				79263.617
[6,7,10,11,15] 		93935.364		NaN				79263.617
[6,7,10,11,16] 		95468.679		NaN				79263.617
[6,7,10,11,17] 		96813.619		NaN				79263.617
[6,7,10,11,18] 		94331.766		NaN				79263.617
[6,7,10,11,19] 		92084.190		NaN				79263.617
[6,7,10,12,13] 		96117.339		NaN				79263.617
[6,7,10,12,14] 		96683.505		NaN				79263.617
[6,7,10,12,15] 		94087.173		NaN				79263.617
[6,7,10,12,16] 		95415.836		NaN				79263.617
[6,7,10,12,17] 		96825.686		NaN				79263.617
[6,7,10,12,18] 		95663.234		NaN				79263.617
[6,7,10,12,19] 		92473.348		NaN				79263.617
[6,7,10,13,14] 		99319.317		NaN				79263.617
[6,7,10,13,15] 		96456.864		NaN				79263.617
[6,7,10,13,16] 		96645.409		NaN				79263.617
[6,7,10,13,17] 		99502.870		NaN				79263.617
[6,7,10,13,18] 		94838.862		NaN				79263.617
[6,7,10,13,19] 		94206.466		NaN				79263.617
[6,7,10,14,15] 		97648.659		NaN				79263.617
[6,7,10,14,16] 		97150.617		NaN				79263.617
[6,7,10,14,17] 		100471.858		NaN				79263.617
[6,7,10,14,18] 		95296.562		NaN				79263.617
[6,7,10,14,19] 		95188.033		NaN				79263.617
[6,7,10,15,16] 		94481.725		NaN				79263.617
[6,7,10,15,17] 		97676.209		NaN				79263.617
[6,7,10,15,18] 		92652.438		NaN				79263.617
[6,7,10,15,19] 		93592.010		NaN				79263.617
[6,7,10,16,17] 		97481.538		NaN				79263.617
[6,7,10,16,18] 		94516.224		NaN				79263.617
[6,7,10,16,19] 		93073.184		NaN				79263.617
[6,7,10,17,18] 		95497.794		NaN				79263.617
[6,7,10,17,19] 		95329.895		NaN				79263.617
[6,7,10,18,19] 		91009.773		NaN				79263.617
[6,7,11,12,13] 		103935.179		NaN				79263.617
[6,7,11,12,14] 		103778.417		NaN				79263.617
[6,7,11,12,15] 		99713.075		NaN				79263.617
[6,7,11,12,16] 		100573.525		NaN				79263.617
[6,7,11,12,17] 		104322.495		NaN				79263.617
[6,7,11,12,18] 		103744.455		NaN				79263.617
[6,7,11,12,19] 		91499.952		NaN				79263.617
[6,7,11,13,14] 		106882.332		NaN				79263.617
[6,7,11,13,15] 		102573.547		NaN				79263.617
[6,7,11,13,16] 		101288.549		NaN				79263.617
[6,7,11,13,17] 		107426.410		NaN				79263.617
[6,7,11,13,18] 		103221.917		NaN				79263.617
[6,7,11,13,19] 		92788.727		NaN				79263.617
[6,7,11,14,15] 		102934.077		NaN				79263.617
[6,7,11,14,16] 		101231.003		NaN				79263.617
[6,7,11,14,17] 		107426.068		NaN				79263.617
[6,7,11,14,18] 		103267.034		NaN				79263.617
[6,7,11,14,19] 		92893.875		NaN				79263.617
[6,7,11,15,16] 		97509.270		NaN				79263.617
[6,7,11,15,17] 		103175.624		NaN				79263.617
[6,7,11,15,18] 		98919.430		NaN				79263.617
[6,7,11,15,19] 		91696.575		NaN				79263.617
[6,7,11,16,17] 		101798.808		NaN				79263.617
[6,7,11,16,18] 		100327.831		NaN				79263.617
[6,7,11,16,19] 		92090.135		NaN				79263.617
[6,7,11,17,18] 		103726.365		NaN				79263.617
[6,7,11,17,19] 		93419.157		NaN				79263.617
[6,7,11,18,19] 		90935.540		NaN				79263.617
[6,7,12,13,14] 		107346.944		NaN				79263.617
[6,7,12,13,15] 		101650.254		NaN				79263.617
[6,7,12,13,16] 		101686.973		NaN				79263.617
[6,7,12,13,17] 		107467.399		NaN				79263.617
[6,7,12,13,18] 		105920.157		NaN				79263.617
[6,7,12,13,19] 		92566.481		NaN				79263.617
[6,7,12,14,15] 		102561.148		NaN				79263.617
[6,7,12,14,16] 		101985.679		NaN				79263.617
[6,7,12,14,17] 		108017.420		NaN				79263.617
[6,7,12,14,18] 		106361.712		NaN				79263.617
[6,7,12,14,19] 		93203.720		NaN				79263.617
[6,7,12,15,16] 		97930.530		NaN				79263.617
[6,7,12,15,17] 		102379.071		NaN				79263.617
[6,7,12,15,18] 		100544.277		NaN				79263.617
[6,7,12,15,19] 		91474.188		NaN				79263.617
[6,7,12,16,17] 		102245.038		NaN				79263.617
[6,7,12,16,18] 		101485.932		NaN				79263.617
[6,7,12,16,19] 		92057.705		NaN				79263.617
[6,7,12,17,18] 		106541.217		NaN				79263.617
[6,7,12,17,19] 		93305.378		NaN				79263.617
[6,7,12,18,19] 		92068.009		NaN				79263.617
[6,7,13,14,15] 		108729.587		NaN				79263.617
[6,7,13,14,16] 		103186.497		NaN				79263.617
[6,7,13,14,17] 		114493.352		NaN				79263.617
[6,7,13,14,18] 		105589.973		NaN				79263.617
[6,7,13,14,19] 		95379.138		NaN				79263.617
[6,7,13,15,16] 		98911.420		NaN				79263.617
[6,7,13,15,17] 		108588.881		NaN				79263.617
[6,7,13,15,18] 		99926.996		NaN				79263.617
[6,7,13,15,19] 		93716.158		NaN				79263.617
[6,7,13,16,17] 		103487.228		NaN				79263.617
[6,7,13,16,18] 		100734.293		NaN				79263.617
[6,7,13,16,19] 		92880.682		NaN				79263.617
[6,7,13,17,18] 		105769.479		NaN				79263.617
[6,7,13,17,19] 		95522.168		NaN				79263.617
[6,7,13,18,19] 		91105.110		NaN				79263.617
[6,7,14,15,16] 		99761.355		NaN				79263.617
[6,7,14,15,17] 		109956.370		NaN				79263.617
[6,7,14,15,18] 		100729.424		NaN				79263.617
[6,7,14,15,19] 		94911.276		NaN				79263.617
[6,7,14,16,17] 		103976.290		NaN				79263.617
[6,7,14,16,18] 		100936.499		NaN				79263.617
[6,7,14,16,19] 		93456.962		NaN				79263.617
[6,7,14,17,18] 		106211.034		NaN				79263.617
[6,7,14,17,19] 		96616.001		NaN				79263.617
[6,7,14,18,19] 		91633.883		NaN				79263.617
[6,7,15,16,17] 		99768.018		NaN				79263.617
[6,7,15,16,18] 		96833.558		NaN				79263.617
[6,7,15,16,19] 		91941.351		NaN				79263.617
[6,7,15,17,18] 		100606.398		NaN				79263.617
[6,7,15,17,19] 		95019.826		NaN				79263.617
[6,7,15,18,19] 		90143.039		NaN				79263.617
[6,7,16,17,18] 		101254.909		NaN				79263.617
[6,7,16,17,19] 		93747.361		NaN				79263.617
[6,7,16,18,19] 		90768.357		NaN				79263.617
[6,7,17,18,19] 		91794.592		NaN				79263.617
[6,8,9,10,11]  		96876.882		NaN				79263.617
[6,8,9,10,12]  		106267.395		NaN				79263.617
[6,8,9,10,13]  		101858.705		NaN				79263.617
[6,8,9,10,14]  		116766.538		NaN				79263.617
[6,8,9,10,15]  		110700.650		NaN				79263.617
[6,8,9,10,16]  		107490.061		NaN				79263.617
[6,8,9,10,17]  		97315.253		NaN				79263.617
[6,8,9,10,18]  		104007.906		NaN				79263.617
[6,8,9,10,19]  		113187.645		NaN				79263.617
[6,8,9,11,12]  		95660.197		NaN				79263.617
[6,8,9,11,13]  		96882.096		NaN				79263.617
[6,8,9,11,14]  		97477.096		NaN				79263.617
[6,8,9,11,15]  		95052.702		NaN				79263.617
[6,8,9,11,16]  		96222.635		NaN				79263.617
[6,8,9,11,17]  		94848.689		NaN				79263.617
[6,8,9,11,18]  		95430.175		NaN				79263.617
[6,8,9,11,19]  		95407.441		NaN				79263.617
[6,8,9,12,13]  		99565.736		NaN				79263.617
[6,8,9,12,14]  		107055.319		NaN				79263.617
[6,8,9,12,15]  		101888.368		NaN				79263.617
[6,8,9,12,16]  		104730.959		NaN				79263.617
[6,8,9,12,17]  		94134.558		NaN				79263.617
[6,8,9,12,18]  		105476.933		NaN				79263.617
[6,8,9,12,19]  		103499.228		NaN				79263.617
[6,8,9,13,14]  		103963.321		NaN				79263.617
[6,8,9,13,15]  		99916.861		NaN				79263.617
[6,8,9,13,16]  		99419.140		NaN				79263.617
[6,8,9,13,17]  		97609.560		NaN				79263.617
[6,8,9,13,18]  		98384.252		NaN				79263.617
[6,8,9,13,19]  		99831.890		NaN				79263.617
[6,8,9,14,15]  		114720.881		NaN				79263.617
[6,8,9,14,16]  		107855.634		NaN				79263.617
[6,8,9,14,17]  		98607.795		NaN				79263.617
[6,8,9,14,18]  		104946.196		NaN				79263.617
[6,8,9,14,19]  		112900.398		NaN				79263.617
[6,8,9,15,16]  		102364.976		NaN				79263.617
[6,8,9,15,17]  		96572.536		NaN				79263.617
[6,8,9,15,18]  		99692.406		NaN				79263.617
[6,8,9,15,19]  		109525.979		NaN				79263.617
[6,8,9,16,17]  		94767.491		NaN				79263.617
[6,8,9,16,18]  		103393.152		NaN				79263.617
[6,8,9,16,19]  		104715.798		NaN				79263.617
[6,8,9,17,18]  		92813.231		NaN				79263.617
[6,8,9,17,19]  		96082.532		NaN				79263.617
[6,8,9,18,19]  		101390.131		NaN				79263.617
[6,8,10,11,12] 		96966.360		NaN				79263.617
[6,8,10,11,13] 		97595.327		NaN				79263.617
[6,8,10,11,14] 		97951.966		NaN				79263.617
[6,8,10,11,15] 		94917.882		NaN				79263.617
[6,8,10,11,16] 		97648.934		NaN				79263.617
[6,8,10,11,17] 		95371.443		NaN				79263.617
[6,8,10,11,18] 		96823.887		NaN				79263.617
[6,8,10,11,19] 		95005.385		NaN				79263.617
[6,8,10,12,13] 		100592.480		NaN				79263.617
[6,8,10,12,14] 		108100.889		NaN				79263.617
[6,8,10,12,15] 		101631.087		NaN				79263.617
[6,8,10,12,16] 		106267.514		NaN				79263.617
[6,8,10,12,17] 		95427.745		NaN				79263.617
[6,8,10,12,18] 		107018.830		NaN				79263.617
[6,8,10,12,19] 		103127.668		NaN				79263.617
[6,8,10,13,14] 		103944.606		NaN				79263.617
[6,8,10,13,15] 		98892.319		NaN				79263.617
[6,8,10,13,16] 		100634.084		NaN				79263.617
[6,8,10,13,17] 		98131.723		NaN				79263.617
[6,8,10,13,18] 		99566.609		NaN				79263.617
[6,8,10,13,19] 		99064.685		NaN				79263.617
[6,8,10,14,15] 		110735.868		NaN				79263.617
[6,8,10,14,16] 		109068.648		NaN				79263.617
[6,8,10,14,17] 		99009.158		NaN				79263.617
[6,8,10,14,18] 		106147.381		NaN				79263.617
[6,8,10,14,19] 		111529.875		NaN				79263.617
[6,8,10,15,16] 		102295.896		NaN				79263.617
[6,8,10,15,17] 		96345.221		NaN				79263.617
[6,8,10,15,18] 		99590.740		NaN				79263.617
[6,8,10,15,19] 		108191.707		NaN				79263.617
[6,8,10,16,17] 		96182.250		NaN				79263.617
[6,8,10,16,18] 		105093.518		NaN				79263.617
[6,8,10,16,19] 		104404.074		NaN				79263.617
[6,8,10,17,18] 		94195.404		NaN				79263.617
[6,8,10,17,19] 		95197.916		NaN				79263.617
[6,8,10,18,19] 		101089.854		NaN				79263.617
[6,8,11,12,13] 		97428.215		NaN				79263.617
[6,8,11,12,14] 		97628.433		NaN				79263.617
[6,8,11,12,15] 		94788.664		NaN				79263.617
[6,8,11,12,16] 		97483.670		NaN				79263.617
[6,8,11,12,17] 		94908.051		NaN				79263.617
[6,8,11,12,18] 		98333.652		NaN				79263.617
[6,8,11,12,19] 		94047.492		NaN				79263.617
[6,8,11,13,14] 		99414.659		NaN				79263.617
[6,8,11,13,15] 		96127.877		NaN				79263.617
[6,8,11,13,16] 		97352.693		NaN				79263.617
[6,8,11,13,17] 		97390.557		NaN				79263.617
[6,8,11,13,18] 		97123.574		NaN				79263.617
[6,8,11,13,19] 		94436.418		NaN				79263.617
[6,8,11,14,15] 		96785.274		NaN				79263.617
[6,8,11,14,16] 		97616.785		NaN				79263.617
[6,8,11,14,17] 		97390.215		NaN				79263.617
[6,8,11,14,18] 		97292.345		NaN				79263.617
[6,8,11,14,19] 		94876.496		NaN				79263.617
[6,8,11,15,16] 		94607.111		NaN				79263.617
[6,8,11,15,17] 		95143.281		NaN				79263.617
[6,8,11,15,18] 		94339.909		NaN				79263.617
[6,8,11,15,19] 		92939.593		NaN				79263.617
[6,8,11,16,17] 		95124.712		NaN				79263.617
[6,8,11,16,18] 		97454.560		NaN				79263.617
[6,8,11,16,19] 		94666.486		NaN				79263.617
[6,8,11,17,18] 		94517.830		NaN				79263.617
[6,8,11,17,19] 		92943.689		NaN				79263.617
[6,8,11,18,19] 		93735.682		NaN				79263.617
[6,8,12,13,14] 		102998.970		NaN				79263.617
[6,8,12,13,15] 		98379.581		NaN				79263.617
[6,8,12,13,16] 		100849.282		NaN				79263.617
[6,8,12,13,17] 		96455.929		NaN				79263.617
[6,8,12,13,18] 		102271.216		NaN				79263.617
[6,8,12,13,19] 		96960.353		NaN				79263.617
[6,8,12,14,15] 		104058.601		NaN				79263.617
[6,8,12,14,16] 		107964.099		NaN				79263.617
[6,8,12,14,17] 		97005.950		NaN				79263.617
[6,8,12,14,18] 		110008.699		NaN				79263.617
[6,8,12,14,19] 		102444.055		NaN				79263.617
[6,8,12,15,16] 		101140.066		NaN				79263.617
[6,8,12,15,17] 		94475.134		NaN				79263.617
[6,8,12,15,18] 		102784.955		NaN				79263.617
[6,8,12,15,19] 		99215.340		NaN				79263.617
[6,8,12,16,17] 		95149.478		NaN				79263.617
[6,8,12,16,18] 		107856.537		NaN				79263.617
[6,8,12,16,19] 		101356.277		NaN				79263.617
[6,8,12,17,18] 		95912.838		NaN				79263.617
[6,8,12,17,19] 		92896.514		NaN				79263.617
[6,8,12,18,19] 		101844.937		NaN				79263.617
[6,8,13,14,15] 		102961.881		NaN				79263.617
[6,8,13,14,16] 		102297.485		NaN				79263.617
[6,8,13,14,17] 		101109.492		NaN				79263.617
[6,8,13,14,18] 		101723.237		NaN				79263.617
[6,8,13,14,19] 		99832.037		NaN				79263.617
[6,8,13,15,16] 		97174.635		NaN				79263.617
[6,8,13,15,17] 		98312.554		NaN				79263.617
[6,8,13,15,18] 		96911.616		NaN				79263.617
[6,8,13,15,19] 		96628.010		NaN				79263.617
[6,8,13,16,17] 		96435.354		NaN				79263.617
[6,8,13,16,18] 		100162.410		NaN				79263.617
[6,8,13,16,19] 		96898.195		NaN				79263.617
[6,8,13,17,18] 		95158.837		NaN				79263.617
