Hubs			Lower bound		Current_obj_fun		Best_obj_fun
[5,6,8,9,13]		94876.502		NaN				85390.885
[5,6,8,9,14]		107178.804		NaN				85390.885
[5,6,8,9,15]		106315.475		NaN				85390.885
[5,6,8,9,16]		97622.977		NaN				85390.885
[5,6,8,9,17]		91136.666		NaN				85390.885
[5,6,8,9,18]		94300.300		NaN				85390.885
[5,6,8,9,19]		107421.364		NaN				85390.885
[5,6,8,10,11]		89532.410		NaN				85390.885
[5,6,8,10,12]		95495.545		NaN				85390.885
[5,6,8,10,13]		93750.571		NaN				85390.885
[5,6,8,10,14]		105500.699		NaN				85390.885
[5,6,8,10,15]		104636.538		NaN				85390.885
[5,6,8,10,16]		97303.181		NaN				85390.885
[5,6,8,10,17]		89907.751		NaN				85390.885
[5,6,8,10,18]		93785.336		NaN				85390.885
[5,6,8,10,19]		106269.835		NaN				85390.885
[5,6,8,11,12]		87874.861		NaN				85390.885
[5,6,8,11,13]		90293.469		NaN				85390.885
[5,6,8,11,14]		90712.171		NaN				85390.885
[5,6,8,11,15]		89498.270		NaN				85390.885
[5,6,8,11,16]		87996.551		NaN				85390.885
[5,6,8,11,17]		87651.295		NaN				85390.885
[5,6,8,11,18]		87081.164		NaN				85390.885
[5,6,8,11,19]		89673.374		NaN				85390.885
[5,6,8,12,13]		90496.600		NaN				85390.885
[5,6,8,12,14]		95789.797		NaN				85390.885
[5,6,8,12,15]		94558.236		NaN				85390.885
[5,6,8,12,16]		93370.209		NaN				85390.885
[5,6,8,12,17]		86402.897		NaN				85390.885
[5,6,8,12,18]		95416.277		NaN				85390.885
[5,6,8,12,19]		95185.005		NaN				85390.885
[5,6,8,13,14]		94942.952		NaN				85390.885
[5,6,8,13,15]		93780.469		NaN				85390.885
[5,6,8,13,16]		90596.334		NaN				85390.885
[5,6,8,13,17]		91098.696		NaN				85390.885
[5,6,8,13,18]		89495.801		NaN				85390.885
[5,6,8,13,19]		93819.561		NaN				85390.885
[5,6,8,14,15]		105770.200		NaN				85390.885
[5,6,8,14,16]		96957.331		NaN				85390.885
[5,6,8,14,17]		91176.588		NaN				85390.885
[5,6,8,14,18]		93951.955		NaN				85390.885
[5,6,8,14,19]		105986.921		NaN				85390.885
[5,6,8,15,16]		95976.807		NaN				85390.885
[5,6,8,15,17]		90583.408		NaN				85390.885
[5,6,8,15,18]		92834.607		NaN				85390.885
[5,6,8,15,19]		105208.284		NaN				85390.885
[5,6,8,16,17]		86931.819		NaN				85390.885
[5,6,8,16,18]		92347.427		NaN				85390.885
[5,6,8,16,19]		96996.096		NaN				85390.885
[5,6,8,17,19]		90137.780		NaN				85390.885
[5,6,8,18,19]		93462.844		NaN				85390.885
[5,6,9,10,11]		88983.178		NaN				85390.885
[5,6,9,10,12]		94926.338		NaN				85390.885
[5,6,9,10,13]		93132.273		NaN				85390.885
[5,6,9,10,14]		104957.990		NaN				85390.885
[5,6,9,10,15]		104058.115		NaN				85390.885
[5,6,9,10,16]		96658.683		NaN				85390.885
[5,6,9,10,17]		89466.368		NaN				85390.885
[5,6,9,10,18]		93081.004		NaN				85390.885
[5,6,9,10,19]		105950.582		NaN				85390.885
[5,6,9,11,12]		86982.034		NaN				85390.885
[5,6,9,11,13]		89325.493		NaN				85390.885
[5,6,9,11,14]		89817.824		NaN				85390.885
[5,6,9,11,15]		88568.209		NaN				85390.885
[5,6,9,11,16]		87211.650		NaN				85390.885
[5,6,9,11,17]		86790.933		NaN				85390.885
[5,6,9,11,18]		86055.992		NaN				85390.885
[5,6,9,11,19]		89445.748		NaN				85390.885
[5,6,9,12,13]		89536.696		NaN				85390.885
[5,6,9,12,14]		94905.482		NaN				85390.885
[5,6,9,12,15]		93638.206		NaN				85390.885
[5,6,9,12,16]		92549.717		NaN				85390.885
[5,6,9,12,17]		85619.907		NaN				85390.885
[5,6,9,12,18]		94423.094		NaN				85390.885
[5,6,9,12,19]		94970.595		NaN				85390.885
[5,6,9,13,14]		93942.892		NaN				85390.885
[5,6,9,13,15]		92744.694		NaN				85390.885
[5,6,9,13,16]		89744.355		NaN				85390.885
[5,6,9,13,17]		90182.268		NaN				85390.885
[5,6,9,13,18]		88403.553		NaN				85390.885
[5,6,9,13,19]		93479.023		NaN				85390.885
[5,6,9,14,15]		104810.013		NaN				85390.885
[5,6,9,14,16]		96180.941		NaN				85390.885
[5,6,9,14,17]		90353.442		NaN				85390.885
[5,6,9,14,18]		92935.295		NaN				85390.885
[5,6,9,14,19]		105699.961		NaN				85390.885
[5,6,9,15,16]		95164.703		NaN				85390.885
[5,6,9,15,17]		89724.547		NaN				85390.885
[5,6,9,15,18]		91782.232		NaN				85390.885
[5,6,9,15,19]		104820.898		NaN				85390.885
[5,6,9,16,17]		86256.755		NaN				85390.885
[5,6,9,16,18]		91384.750		NaN				85390.885
[5,6,9,16,19]		96724.615		NaN				85390.885
[5,6,9,17,19]		89926.219		NaN				85390.885
[5,6,9,18,19]		93113.953		NaN				85390.885
[5,6,10,11,12]		87412.987		NaN				85390.885
[5,6,10,11,13]		89378.349		NaN				85390.885
[5,6,10,11,14]		89834.329		NaN				85390.885
[5,6,10,11,15]		88548.666		NaN				85390.885
[5,6,10,11,16]		87867.164		NaN				85390.885
[5,6,10,11,17]		86653.638		NaN				85390.885
[5,6,10,11,18]		86590.609		NaN				85390.885
[5,6,10,11,19]		89068.868		NaN				85390.885
[5,6,10,12,13]		89969.045		NaN				85390.885
[5,6,10,12,14]		95345.750		NaN				85390.885
[5,6,10,12,15]		94042.427		NaN				85390.885
[5,6,10,12,16]		93274.891		NaN				85390.885
[5,6,10,12,17]		85832.325		NaN				85390.885
[5,6,10,12,18]		94951.762		NaN				85390.885
[5,6,10,12,19]		95040.225		NaN				85390.885
[5,6,10,13,14]		93873.295		NaN				85390.885
[5,6,10,13,15]		92639.049		NaN				85390.885
[5,6,10,13,16]		90401.266		NaN				85390.885
[5,6,10,13,17]		89948.743		NaN				85390.885
[5,6,10,13,18]		88939.566		NaN				85390.885
[5,6,10,13,19]		93272.416		NaN				85390.885
[5,6,10,14,15]		104153.207		NaN				85390.885
[5,6,10,14,16]		96845.771		NaN				85390.885
[5,6,10,14,17]		90010.139		NaN				85390.885
[5,6,10,14,18]		93479.227		NaN				85390.885
[5,6,10,14,19]		105089.419		NaN				85390.885
[5,6,10,15,16]		95793.484		NaN				85390.885
[5,6,10,15,17]		89345.197		NaN				85390.885
[5,6,10,15,18]		92290.117		NaN				85390.885
[5,6,10,15,19]		104286.016		NaN				85390.885
[5,6,10,16,17]		86693.734		NaN				85390.885
[5,6,10,16,18]		92270.035		NaN				85390.885
[5,6,10,16,19]		96906.421		NaN				85390.885
[5,6,10,17,19]		89507.910		NaN				85390.885
[5,6,10,18,19]		93272.574		NaN				85390.885
[5,6,11,12,13]		88794.710		NaN				85390.885
[5,6,11,12,14]		89378.097		NaN				85390.885
[5,6,11,12,15]		88005.466		NaN				85390.885
[5,6,11,12,16]		88044.197		NaN				85390.885
[5,6,11,12,17]		86208.921		NaN				85390.885
[5,6,11,12,18]		89433.388		NaN				85390.885
[5,6,11,12,19]		86856.749		NaN				85390.885
[5,6,11,13,14]		91947.485		NaN				85390.885
[5,6,11,13,15]		90591.953		NaN				85390.885
[5,6,11,13,16]		88779.550		NaN				85390.885
[5,6,11,13,17]		89520.186		NaN				85390.885
[5,6,11,13,18]		88038.560		NaN				85390.885
[5,6,11,13,19]		89073.137		NaN				85390.885
[5,6,11,14,15]		91151.387		NaN				85390.885
[5,6,11,14,16]		89249.364		NaN				85390.885
[5,6,11,14,17]		89190.649		NaN				85390.885
[5,6,11,14,18]		88476.625		NaN				85390.885
[5,6,11,14,19]		89543.831		NaN				85390.885
[5,6,11,15,16]		87978.938		NaN				85390.885
[5,6,11,15,17]		88275.337		NaN				85390.885
[5,6,11,15,18]		87260.321		NaN				85390.885
[5,6,11,15,19]		88393.928		NaN				85390.885
[5,6,11,16,17]		86293.815		NaN				85390.885
[5,6,11,16,18]		87252.428		NaN				85390.885
[5,6,11,16,19]		87339.881		NaN				85390.885
[5,6,11,17,18]		85508.258		NaN				85390.885
[5,6,11,17,19]		86333.018		NaN				85390.885
[5,6,11,18,19]		86004.105		NaN				85390.885
[5,6,12,13,14]		91737.794		NaN				85390.885
[5,6,12,13,15]		90329.680		NaN				85390.885
[5,6,12,13,16]		89420.375		NaN				85390.885
[5,6,12,13,17]		87908.498		NaN				85390.885
[5,6,12,13,18]		91645.060		NaN				85390.885
[5,6,12,13,19]		89266.310		NaN				85390.885
[5,6,12,14,15]		95452.281		NaN				85390.885
[5,6,12,14,16]		94076.426		NaN				85390.885
[5,6,12,14,17]		87657.765		NaN				85390.885
[5,6,12,14,18]		96196.880		NaN				85390.885
[5,6,12,14,19]		94623.141		NaN				85390.885
[5,6,12,15,16]		92724.119		NaN				85390.885
[5,6,12,15,17]		86750.630		NaN				85390.885
[5,6,12,15,18]		94953.092		NaN				85390.885
[5,6,12,15,19]		93455.579		NaN				85390.885
[5,6,12,16,17]		85589.967		NaN				85390.885
[5,6,12,16,18]		94355.163		NaN				85390.885
[5,6,12,16,19]		92495.262		NaN				85390.885
[5,6,12,17,18]		87518.840		NaN				85390.885
[5,6,12,18,19]		94229.280		NaN				85390.885
[5,6,13,14,15]		95115.570		NaN				85390.885
[5,6,13,14,16]		91608.891		NaN				85390.885
[5,6,13,14,17]		92417.551		NaN				85390.885
[5,6,13,14,18]		90643.627		NaN				85390.885
[5,6,13,14,19]		93488.063		NaN				85390.885
[5,6,13,15,16]		90278.327		NaN				85390.885
[5,6,13,15,17]		91734.117		NaN				85390.885
[5,6,13,15,18]		89331.894		NaN				85390.885
[5,6,13,15,19]		92389.579		NaN				85390.885
[5,6,13,16,17]		88046.313		NaN				85390.885
[5,6,13,16,18]		88638.665		NaN				85390.885
[5,6,13,16,19]		89727.485		NaN				85390.885
[5,6,13,17,18]		86904.207		NaN				85390.885
[5,6,13,17,19]		89664.359		NaN				85390.885
[5,6,13,18,19]		88206.565		NaN				85390.885
[5,6,14,15,16]		96507.765		NaN				85390.885
[5,6,14,15,17]		91952.741		NaN				85390.885
[5,6,14,15,18]		93617.451		NaN				85390.885
[5,6,14,15,19]		104314.692		NaN				85390.885
[5,6,14,16,17]		87957.352		NaN				85390.885
[5,6,14,16,18]		92920.408		NaN				85390.885
[5,6,14,16,19]		96152.116		NaN				85390.885
[5,6,14,17,18]		86549.025		NaN				85390.885
[5,6,14,17,19]		89833.585		NaN				85390.885
[5,6,14,18,19]		92726.352		NaN				85390.885
[5,6,15,16,17]		87217.348		NaN				85390.885
[5,6,15,16,18]		91664.481		NaN				85390.885
[5,6,15,16,19]		95235.591		NaN				85390.885
[5,6,15,17,18]		85708.957		NaN				85390.885
[5,6,15,17,19]		89304.404		NaN				85390.885
[5,6,15,18,19]		91673.003		NaN				85390.885
[5,6,16,17,19]		86174.856		NaN				85390.885
[5,6,16,18,19]		91360.638		NaN				85390.885
[5,7,8,9,10]		98289.227		NaN				85390.885
[5,7,8,9,11]		95498.807		NaN				85390.885
[5,7,8,9,12]		94363.253		NaN				85390.885
[5,7,8,9,13]		98952.964		NaN				85390.885
[5,7,8,9,14]		91481.419		NaN				85390.885
[5,7,8,9,15]		96794.154		NaN				85390.885
[5,7,8,9,16]		95041.821		NaN				85390.885
[5,7,8,9,17]		100206.225		NaN				85390.885
[5,7,8,9,18]		93248.092		NaN				85390.885
[5,7,8,9,19]		98694.688		NaN				85390.885
[5,7,8,10,11]		94439.519		NaN				85390.885
[5,7,8,10,12]		93674.394		NaN				85390.885
[5,7,8,10,13]		97806.694		NaN				85390.885
[5,7,8,10,14]		90153.666		NaN				85390.885
[5,7,8,10,15]		95510.382		NaN				85390.885
[5,7,8,10,16]		94637.765		NaN				85390.885
[5,7,8,10,17]		98964.019		NaN				85390.885
[5,7,8,10,18]		92648.867		NaN				85390.885
[5,7,8,10,19]		97731.331		NaN				85390.885
[5,7,8,11,12]		93034.347		NaN				85390.885
[5,7,8,11,13]		96184.669		NaN				85390.885
[5,7,8,11,14]		88185.564		NaN				85390.885
[5,7,8,11,15]		93182.842		NaN				85390.885
[5,7,8,11,16]		93293.807		NaN				85390.885
[5,7,8,11,17]		96791.793		NaN				85390.885
[5,7,8,11,18]		92306.461		NaN				85390.885
[5,7,8,11,19]		94393.897		NaN				85390.885
[5,7,8,12,13]		94782.847		NaN				85390.885
[5,7,8,12,14]		86807.837		NaN				85390.885
[5,7,8,12,15]		91868.000		NaN				85390.885
[5,7,8,12,16]		92653.538		NaN				85390.885
[5,7,8,12,17]		95528.178		NaN				85390.885
[5,7,8,12,18]		94380.437		NaN				85390.885
[5,7,8,12,19]		93349.846		NaN				85390.885
[5,7,8,13,14]		91362.965		NaN				85390.885
[5,7,8,13,15]		96698.833		NaN				85390.885
[5,7,8,13,16]		95139.280		NaN				85390.885
[5,7,8,13,17]		100217.950		NaN				85390.885
[5,7,8,13,18]		93753.300		NaN				85390.885
[5,7,8,13,19]		97787.749		NaN				85390.885
[5,7,8,14,15]		90684.278		NaN				85390.885
[5,7,8,14,16]		87252.796		NaN				85390.885
[5,7,8,14,17]		92664.361		NaN				85390.885
[5,7,8,14,18]		85677.509		NaN				85390.885
[5,7,8,14,19]		90458.372		NaN				85390.885
[5,7,8,15,16]		92552.068		NaN				85390.885
[5,7,8,15,17]		97960.706		NaN				85390.885
[5,7,8,15,18]		90801.071		NaN				85390.885
[5,7,8,15,19]		95911.414		NaN				85390.885
[5,7,8,16,17]		96071.185		NaN				85390.885
[5,7,8,16,18]		91855.314		NaN				85390.885
[5,7,8,16,19]		94316.672		NaN				85390.885
[5,7,8,17,18]		94450.148		NaN				85390.885
[5,7,8,17,19]		99107.848		NaN				85390.885
[5,7,8,18,19]		92312.369		NaN				85390.885
[5,7,9,10,11]		93933.946		NaN				85390.885
[5,7,9,10,12]		93216.186		NaN				85390.885
[5,7,9,10,13]		97281.703		NaN				85390.885
[5,7,9,10,14]		89847.387		NaN				85390.885
[5,7,9,10,15]		95132.108		NaN				85390.885
[5,7,9,10,16]		94104.265		NaN				85390.885
[5,7,9,10,17]		98511.427		NaN				85390.885
[5,7,9,10,18]		92055.534		NaN				85390.885
[5,7,9,10,19]		97618.386		NaN				85390.885
[5,7,9,11,12]		92185.180		NaN				85390.885
[5,7,9,11,13]		95254.159		NaN				85390.885
[5,7,9,11,14]		87460.306		NaN				85390.885
[5,7,9,11,15]		92385.589		NaN				85390.885
[5,7,9,11,16]		92552.565		NaN				85390.885
[5,7,9,11,17]		95920.222		NaN				85390.885
[5,7,9,11,18]		91324.949		NaN				85390.885
[5,7,9,11,19]		94308.018		NaN				85390.885
[5,7,9,12,13]		93916.249		NaN				85390.885
[5,7,9,12,14]		86159.951		NaN				85390.885
[5,7,9,12,15]		91148.120		NaN				85390.885
[5,7,9,12,16]		91944.045		NaN				85390.885
[5,7,9,12,17]		94733.979		NaN				85390.885
[5,7,9,12,18]		93498.253		NaN				85390.885
[5,7,9,12,19]		93341.745		NaN				85390.885
[5,7,9,13,14]		90581.640		NaN				85390.885
[5,7,9,13,15]		95845.514		NaN				85390.885
[5,7,9,13,16]		94380.608		NaN				85390.885
[5,7,9,13,17]		99290.313		NaN				85390.885
[5,7,9,13,18]		92754.357		NaN				85390.885
[5,7,9,13,19]		97623.257		NaN				85390.885
[5,7,9,14,15]		89938.447		NaN				85390.885
[5,7,9,14,16]		86712.836		NaN				85390.885
[5,7,9,14,17]		91955.435		NaN				85390.885
[5,7,9,14,19]		90388.458		NaN				85390.885
[5,7,9,15,16]		91940.113		NaN				85390.885
[5,7,9,15,17]		97179.786		NaN				85390.885
[5,7,9,15,18]		89948.846		NaN				85390.885
[5,7,9,15,19]		95693.038		NaN				85390.885
[5,7,9,16,17]		95384.912		NaN				85390.885
[5,7,9,16,18]		91003.637		NaN				85390.885
[5,7,9,16,19]		94251.500		NaN				85390.885
[5,7,9,17,18]		93523.604		NaN				85390.885
[5,7,9,17,19]		99003.854		NaN				85390.885
[5,7,9,18,19]		92169.786		NaN				85390.885
[5,7,10,11,12]		92531.620		NaN				85390.885
[5,7,10,11,13]		95228.694		NaN				85390.885
[5,7,10,11,14]		87225.185		NaN				85390.885
[5,7,10,11,15]		92176.027		NaN				85390.885
[5,7,10,11,16]		93123.566		NaN				85390.885
[5,7,10,11,17]		95867.775		NaN				85390.885
[5,7,10,11,18]		91775.053		NaN				85390.885
[5,7,10,11,19]		93879.421		NaN				85390.885
[5,7,10,12,13]		94253.958		NaN				85390.885
[5,7,10,12,14]		86274.544		NaN				85390.885
[5,7,10,12,15]		91288.271		NaN				85390.885
[5,7,10,12,16]		92510.657		NaN				85390.885
[5,7,10,12,17]		95031.246		NaN				85390.885
[5,7,10,12,18]		93868.359		NaN				85390.885
[5,7,10,12,19]		93123.139		NaN				85390.885
[5,7,10,13,14]		90250.290		NaN				85390.885
[5,7,10,13,15]		95539.723		NaN				85390.885
[5,7,10,13,16]		94942.878		NaN				85390.885
[5,7,10,13,17]		99141.636		NaN				85390.885
[5,7,10,13,18]		93195.731		NaN				85390.885
[5,7,10,13,19]		97204.905		NaN				85390.885
[5,7,10,14,15]		89483.345		NaN				85390.885
[5,7,10,14,16]		87051.990		NaN				85390.885
[5,7,10,14,17]		91529.869		NaN				85390.885
[5,7,10,14,19]		89862.745		NaN				85390.885
[5,7,10,15,16]		92304.826		NaN				85390.885
[5,7,10,15,17]		96779.778		NaN				85390.885
[5,7,10,15,18]		90192.662		NaN				85390.885
[5,7,10,15,19]		95318.803		NaN				85390.885
[5,7,10,16,17]		95906.740		NaN				85390.885
[5,7,10,16,18]		91730.359		NaN				85390.885
[5,7,10,16,19]		94145.070		NaN				85390.885
[5,7,10,17,18]		93924.535		NaN				85390.885
[5,7,10,17,19]		98443.677		NaN				85390.885
[5,7,10,18,19]		92040.171		NaN				85390.885
[5,7,11,12,13]		94798.321		NaN				85390.885
[5,7,11,12,14]		86867.413		NaN				85390.885
[5,7,11,12,15]		91720.614		NaN				85390.885
[5,7,11,12,16]		93453.865		NaN				85390.885
[5,7,11,12,17]		95512.979		NaN				85390.885
[5,7,11,12,18]		94692.850		NaN				85390.885
[5,7,11,12,19]		91709.886		NaN				85390.885
[5,7,11,13,14]		90135.683		NaN				85390.885
[5,7,11,13,15]		95038.813		NaN				85390.885
[5,7,11,13,16]		94936.934		NaN				85390.885
[5,7,11,13,17]		98796.749		NaN				85390.885
[5,7,11,13,18]		94044.479		NaN				85390.885
[5,7,11,13,19]		94645.604		NaN				85390.885
[5,7,11,14,15]		88701.839		NaN				85390.885
[5,7,11,14,16]		86850.124		NaN				85390.885
[5,7,11,14,17]		90838.906		NaN				85390.885
[5,7,11,14,18]		86039.417		NaN				85390.885
[5,7,11,14,19]		86972.966		NaN				85390.885
[5,7,11,15,16]		91831.855		NaN				85390.885
[5,7,11,15,17]		95729.377		NaN				85390.885
[5,7,11,15,18]		91041.280		NaN				85390.885
[5,7,11,15,19]		92075.283		NaN				85390.885
[5,7,11,16,17]		95542.563		NaN				85390.885
[5,7,11,16,18]		92727.907		NaN				85390.885
[5,7,11,16,19]		92330.787		NaN				85390.885
[5,7,11,17,18]		94749.716		NaN				85390.885
[5,7,11,17,19]		95365.158		NaN				85390.885
[5,7,11,18,19]		90923.054		NaN				85390.885
[5,7,12,13,14]		88394.667		NaN				85390.885
[5,7,12,13,15]		93360.682		NaN				85390.885
[5,7,12,13,16]		94107.653		NaN				85390.885
[5,7,12,13,17]		97169.845		NaN				85390.885
[5,7,12,13,18]		96010.191		NaN				85390.885
[5,7,12,13,19]		93416.695		NaN				85390.885
[5,7,12,14,15]		87047.803		NaN				85390.885
[5,7,12,14,16]		86107.248		NaN				85390.885
[5,7,12,14,17]		89236.096		NaN				85390.885
[5,7,12,14,18]		87937.013		NaN				85390.885
[5,7,12,14,19]		85795.111		NaN				85390.885
[5,7,12,15,16]		91063.531		NaN				85390.885
[5,7,12,15,17]		94189.453		NaN				85390.885
[5,7,12,15,18]		92957.010		NaN				85390.885
[5,7,12,15,19]		90960.314		NaN				85390.885
[5,7,12,16,17]		94872.694		NaN				85390.885
[5,7,12,16,18]		93970.682		NaN				85390.885
[5,7,12,16,19]		91670.430		NaN				85390.885
[5,7,12,17,18]		96745.554		NaN				85390.885
[5,7,12,17,19]		94301.415		NaN				85390.885
[5,7,12,18,19]		93085.278		NaN				85390.885
[5,7,13,14,15]		91890.619		NaN				85390.885
[5,7,13,14,16]		88422.922		NaN				85390.885
[5,7,13,14,17]		93937.851		NaN				85390.885
[5,7,13,14,18]		87276.751		NaN				85390.885
[5,7,13,14,19]		90034.306		NaN				85390.885
[5,7,13,15,16]		93654.911		NaN				85390.885
[5,7,13,15,17]		99166.913		NaN				85390.885
[5,7,13,15,18]		92306.166		NaN				85390.885
[5,7,13,15,19]		95475.214		NaN				85390.885
[5,7,13,16,17]		97323.013		NaN				85390.885
[5,7,13,16,18]		93270.007		NaN				85390.885
[5,7,13,16,19]		94134.570		NaN				85390.885
[5,7,13,17,18]		96104.227		NaN				85390.885
[5,7,13,17,19]		98675.254		NaN				85390.885
[5,7,13,18,19]		92328.201		NaN				85390.885
[5,7,14,15,16]		87430.558		NaN				85390.885
[5,7,14,15,17]		93275.454		NaN				85390.885
[5,7,14,15,18]		85892.505		NaN				85390.885
[5,7,14,15,19]		89528.155		NaN				85390.885
[5,7,14,16,17]		89477.790		NaN				85390.885
[5,7,14,16,19]		86601.512		NaN				85390.885
[5,7,14,17,18]		88069.697		NaN				85390.885
[5,7,14,17,19]		91475.091		NaN				85390.885
[5,7,15,16,17]		94670.255		NaN				85390.885
[5,7,15,16,18]		90200.469		NaN				85390.885
[5,7,15,16,19]		92005.823		NaN				85390.885
[5,7,15,17,18]		93086.453		NaN				85390.885
[5,7,15,17,19]		96876.475		NaN				85390.885
[5,7,15,18,19]		89834.438		NaN				85390.885
[5,7,16,17,18]		93998.530		NaN				85390.885
[5,7,16,17,19]		95205.864		NaN				85390.885
[5,7,16,18,19]		90760.364		NaN				85390.885
[5,7,17,18,19]		93164.438		NaN				85390.885
[5,8,9,10,11]		102937.465		NaN				85390.885
[5,8,9,10,12]		120157.329		NaN				85390.885
[5,8,9,10,13]		105288.313		NaN				85390.885
[5,8,9,10,14]		106833.408		NaN				85390.885
[5,8,9,10,15]		117628.274		NaN				85390.885
[5,8,9,10,16]		122757.587		NaN				85390.885
[5,8,9,10,17]		98289.227		NaN				85390.885
[5,8,9,10,18]		117849.231		NaN				85390.885
[5,8,9,10,19]		133161.538		NaN				85390.885
[5,8,9,11,12]		100847.183		NaN				85390.885
[5,8,9,11,13]		101153.282		NaN				85390.885
[5,8,9,11,14]		91192.986		NaN				85390.885
[5,8,9,11,15]		97830.471		NaN				85390.885
[5,8,9,11,16]		101058.807		NaN				85390.885
[5,8,9,11,17]		95498.807		NaN				85390.885
[5,8,9,11,18]		99870.412		NaN				85390.885
[5,8,9,11,19]		103290.003		NaN				85390.885
[5,8,9,12,13]		101515.628		NaN				85390.885
[5,8,9,12,14]		96658.535		NaN				85390.885
[5,8,9,12,15]		106380.168		NaN				85390.885
[5,8,9,12,16]		117581.054		NaN				85390.885
[5,8,9,12,17]		94363.253		NaN				85390.885
[5,8,9,12,18]		118972.102		NaN				85390.885
[5,8,9,12,19]		120007.822		NaN				85390.885
[5,8,9,13,14]		95529.776		NaN				85390.885
[5,8,9,13,15]		101339.571		NaN				85390.885
[5,8,9,13,16]		101959.522		NaN				85390.885
[5,8,9,13,17]		98952.964		NaN				85390.885
[5,8,9,13,18]		100451.356		NaN				85390.885
[5,8,9,13,19]		105533.581		NaN				85390.885
[5,8,9,14,15]		106138.790		NaN				85390.885
[5,8,9,14,16]		97924.978		NaN				85390.885
[5,8,9,14,17]		91481.419		NaN				85390.885
[5,8,9,14,18]		94729.845		NaN				85390.885
[5,8,9,14,19]		107594.302		NaN				85390.885
[5,8,9,15,16]		108303.961		NaN				85390.885
[5,8,9,15,17]		96794.154		NaN				85390.885
[5,8,9,15,18]		104424.449		NaN				85390.885
[5,8,9,15,19]		118404.159		NaN				85390.885
[5,8,9,16,17]		95041.821		NaN				85390.885
[5,8,9,16,18]		116095.075		NaN				85390.885
[5,8,9,16,19]		122569.514		NaN				85390.885
[5,8,9,17,18]		93248.092		NaN				85390.885
[5,8,9,17,19]		98694.688		NaN				85390.885
[5,8,9,18,19]		117702.447		NaN				85390.885
[5,8,10,11,12]		100346.832		NaN				85390.885
[5,8,10,11,13]		100263.368		NaN				85390.885
[5,8,10,11,14]		90169.463		NaN				85390.885
[5,8,10,11,15]		96855.796		NaN				85390.885
[5,8,10,11,16]		100843.259		NaN				85390.885
[5,8,10,11,17]		94439.519		NaN				85390.885
[5,8,10,11,18]		99459.695		NaN				85390.885
[5,8,10,11,19]		102395.004		NaN				85390.885
[5,8,10,12,13]		100901.530		NaN				85390.885
[5,8,10,12,14]		95955.099		NaN				85390.885
[5,8,10,12,15]		105725.580		NaN				85390.885
[5,8,10,12,16]		117259.781		NaN				85390.885
[5,8,10,12,17]		93674.394		NaN				85390.885
[5,8,10,12,18]		118454.323		NaN				85390.885
[5,8,10,12,19]		119548.693		NaN				85390.885
[5,8,10,13,14]		94305.008		NaN				85390.885
[5,8,10,13,15]		100163.650		NaN				85390.885
[5,8,10,13,16]		101630.228		NaN				85390.885
[5,8,10,13,17]		97806.694		NaN				85390.885
[5,8,10,13,18]		99926.892		NaN				85390.885
[5,8,10,13,19]		104705.933		NaN				85390.885
[5,8,10,14,15]		104383.088		NaN				85390.885
[5,8,10,14,16]		97506.345		NaN				85390.885
[5,8,10,14,17]		90153.666		NaN				85390.885
[5,8,10,14,18]		94116.043		NaN				85390.885
[5,8,10,14,19]		106340.631		NaN				85390.885
[5,8,10,15,16]		107934.176		NaN				85390.885
[5,8,10,15,17]		95510.382		NaN				85390.885
[5,8,10,15,18]		103859.495		NaN				85390.885
[5,8,10,15,19]		117270.106		NaN				85390.885
[5,8,10,16,17]		94637.765		NaN				85390.885
[5,8,10,16,18]		115919.883		NaN				85390.885
[5,8,10,16,19]		122282.802		NaN				85390.885
[5,8,10,17,18]		92648.867		NaN				85390.885
[5,8,10,17,19]		97731.331		NaN				85390.885
[5,8,10,18,19]		117318.279		NaN				85390.885
[5,8,11,12,13]		98472.302		NaN				85390.885
[5,8,11,12,14]		88607.697		NaN				85390.885
[5,8,11,12,15]		95155.803		NaN				85390.885
[5,8,11,12,16]		100010.170		NaN				85390.885
[5,8,11,12,17]		93034.347		NaN				85390.885
[5,8,11,12,18]		101168.797		NaN				85390.885
[5,8,11,12,19]		100013.206		NaN				85390.885
[5,8,11,13,14]		91005.080		NaN				85390.885
[5,8,11,13,15]		96886.131		NaN				85390.885
[5,8,11,13,16]		98710.210		NaN				85390.885
[5,8,11,13,17]		96184.669		NaN				85390.885
[5,8,11,13,18]		97671.946		NaN				85390.885
[5,8,11,13,19]		100222.922		NaN				85390.885
[5,8,11,14,15]		89931.428		NaN				85390.885
[5,8,11,14,16]		88655.992		NaN				85390.885
[5,8,11,14,17]		88185.564		NaN				85390.885
[5,8,11,14,18]		87679.555		NaN				85390.885
[5,8,11,14,19]		90385.103		NaN				85390.885
[5,8,11,15,16]		95286.913		NaN				85390.885
[5,8,11,15,17]		93182.842		NaN				85390.885
[5,8,11,15,18]		94300.787		NaN				85390.885
[5,8,11,15,19]		97162.894		NaN				85390.885
[5,8,11,16,17]		93293.807		NaN				85390.885
[5,8,11,16,18]		99148.398		NaN				85390.885
[5,8,11,16,19]		100513.088		NaN				85390.885
[5,8,11,17,18]		92306.461		NaN				85390.885
[5,8,11,17,19]		94393.897		NaN				85390.885
[5,8,11,18,19]		99114.118		NaN				85390.885
[5,8,12,13,14]		91148.053		NaN				85390.885
