Hubs		Lower bound		Best objective function
[0,1,6,11,15]		98888.75910758271		89800.23993895804
[0,1,6,11,16]		94988.27956599095		89800.23993895804
[0,1,6,11,17]		97065.08480413193		89800.23993895804
[0,1,6,11,18]		95497.45030898642		89800.23993895804
[0,1,6,11,19]		89201.07375655707		89800.23993895804
[0,1,6,12,13]		101018.17184945538		89800.23993895804
[0,1,6,12,14]		109450.85153405789		89800.23993895804
[0,1,6,12,15]		106963.4801648076		89800.23993895804
[0,1,6,12,16]		103300.80469790104		89800.23993895804
[0,1,6,12,17]		95945.2064687529		89800.23993895804
[0,1,6,12,18]		107559.046737851		89800.23993895804
[0,1,6,12,19]		95603.35295130116		89800.23993895804
[0,1,6,13,14]		108849.78786643171		89800.23993895804
[0,1,6,13,15]		107681.22135303548		89800.23993895804
[0,1,6,13,16]		99176.52257285976		89800.23993895804
[0,1,6,13,17]		103198.02409945716		89800.23993895804
[0,1,6,13,18]		99642.73283062779		89800.23993895804
[0,1,6,13,19]		94028.69513396651		89800.23993895804
[0,1,6,14,15]		126470.60791180463		89800.23993895804
[0,1,6,14,16]		107319.59999698635		89800.23993895804
[0,1,6,14,17]		103619.77120255343		89800.23993895804
[0,1,6,14,18]		106621.85267338788		89800.23993895804
[0,1,6,14,19]		107370.14022744523		89800.23993895804
[0,1,6,15,16]		105368.71351148105		89800.23993895804
[0,1,6,15,17]		102960.6973123541		89800.23993895804
[0,1,6,15,18]		104745.1798758778		89800.23993895804
[0,1,6,15,19]		106106.55212029314		89800.23993895804
[0,1,6,16,17]		94562.1599842222		89800.23993895804
[0,1,6,16,18]		102173.12810862027		89800.23993895804
[0,1,6,16,19]		97293.67443349074		89800.23993895804
[0,1,6,17,18]		94621.27236395667		89800.23993895804
[0,1,6,17,19]		89782.26345755463		89800.23993895804
[0,1,6,18,19]		93787.23170506145		89800.23993895804
[0,1,7,8,9]		92827.26292785325		89800.23993895804
[0,1,7,8,10]		92423.16906844951		89800.23993895804
[0,1,7,8,11]		90924.24268583309		89800.23993895804
[0,1,7,8,12]		89779.37415344891		89800.23993895804
[0,1,7,8,13]		95153.26870358805		89800.23993895804
[0,1,7,8,14]		94874.33720768824		89800.23993895804
[0,1,7,8,15]		94712.34734864156		89800.23993895804
[0,1,7,8,16]		89879.9258104697		89800.23993895804
[0,1,7,8,17]		96429.68284203063		89800.23993895804
[0,1,7,8,18]		88725.75489107295		89800.23993895804
[0,1,7,8,19]		89661.35896156172		89800.23993895804
[0,1,7,9,10]		90854.65865924074		89800.23993895804
[0,1,7,9,11]		88283.18651409377		89800.23993895804
[0,1,7,9,12]		87047.8301685039		89800.23993895804
[0,1,7,9,13]		91969.23485042175		89800.23993895804
[0,1,7,9,14]		91785.5320919763		89800.23993895804
[0,1,7,9,15]		91673.49126512777		89800.23993895804
[0,1,7,9,16]		87552.89045747579		89800.23993895804
[0,1,7,9,17]		93292.56425269562		89800.23993895804
[0,1,7,9,18]		85936.74236786168		89800.23993895804
[0,1,7,9,19]		89538.70455330616		89800.23993895804
[0,1,7,10,11]		89170.42196895885		89800.23993895804
[0,1,7,10,12]		88458.81499639143		89800.23993895804
[0,1,7,10,13]		92725.51288356067		89800.23993895804
[0,1,7,10,14]		92453.88930805381		89800.23993895804
[0,1,7,10,15]		92292.30337004976		89800.23993895804
[0,1,7,10,16]		89189.87298461552		89800.23993895804
[0,1,7,10,17]		93980.10995405217		89800.23993895804
[0,1,7,10,18]		87452.82758251744		89800.23993895804
[0,1,7,10,19]		89065.13802135803		89800.23993895804
[0,1,7,11,12]		93654.03625338434		89800.23993895804
[0,1,7,11,13]		97339.75660691928		89800.23993895804
[0,1,7,11,14]		96679.61512560831		89800.23993895804
[0,1,7,11,15]		96146.1966218887		89800.23993895804
[0,1,7,11,16]		92293.68692579691		89800.23993895804
[0,1,7,11,17]		98004.09565042797		89800.23993895804
[0,1,7,11,18]		92745.51521601164		89800.23993895804
[0,1,7,11,19]		85997.28398824725		89800.23993895804
[0,1,7,12,13]		96021.36537609664		89800.23993895804
[0,1,7,12,14]		95454.13274799658		89800.23993895804
[0,1,7,12,15]		94922.88679260996		89800.23993895804
[0,1,7,12,16]		92005.24453515222		89800.23993895804
[0,1,7,12,17]		96832.01269814705		89800.23993895804
[0,1,7,12,18]		95208.53192651275		89800.23993895804
[0,1,7,12,19]		84846.1521884189		89292.2707377672
[0,1,7,13,14]		102597.20487585207		89292.2707377672
[0,1,7,13,15]		102289.66006651288		89292.2707377672
[0,1,7,13,16]		94416.8871990415		89292.2707377672
[0,1,7,13,17]		104057.7249001102		89292.2707377672
[0,1,7,13,18]		94686.01451646615		89292.2707377672
[0,1,7,13,19]		89255.02965220268		89292.2707377672
[0,1,7,14,15]		102249.8446617547		89292.2707377672
[0,1,7,14,16]		93982.47736584759		89292.2707377672
[0,1,7,14,17]		103907.6662660219		89292.2707377672
[0,1,7,14,18]		94014.33339181056		89292.2707377672
[0,1,7,14,19]		89057.23096792959		89292.2707377672
[0,1,7,15,16]		93646.04306468146		89292.2707377672
[0,1,7,15,17]		103566.07420495545		89292.2707377672
[0,1,7,15,18]		93550.15386040398		89292.2707377672
[0,1,7,15,19]		89244.09883848345		89292.2707377672
[0,1,7,16,17]		95414.10789827879		89292.2707377672
[0,1,7,16,18]		91240.27943397904		89292.2707377672
[0,1,7,16,19]		85579.32225248747		89292.2707377672
[0,1,7,17,18]		95448.17830611207		89292.2707377672
[0,1,7,17,19]		90622.70037153683		89292.2707377672
[0,1,7,18,19]		83780.27106372276		88389.52635078598
[0,1,8,9,10]		110333.44565905756		88389.52635078598
[0,1,8,9,11]		91793.5290319405		88389.52635078598
[0,1,8,9,12]		99353.96559872436		88389.52635078598
[0,1,8,9,13]		97507.42982075934		88389.52635078598
[0,1,8,9,14]		114074.04561384422		88389.52635078598
[0,1,8,9,15]		112032.75029862604		88389.52635078598
[0,1,8,9,16]		100651.71281126408		88389.52635078598
[0,1,8,9,17]		92827.26292785325		88389.52635078598
[0,1,8,9,18]		97285.97388334537		88389.52635078598
[0,1,8,9,19]		108368.08889212683		88389.52635078598
[0,1,8,10,11]		91676.26577795467		88389.52635078598
[0,1,8,10,12]		99407.62635285314		88389.52635078598
[0,1,8,10,13]		96793.05920511404		88389.52635078598
[0,1,8,10,14]		110081.04502586371		88389.52635078598
[0,1,8,10,15]		108551.23736066496		88389.52635078598
[0,1,8,10,16]		101058.24096420773		88389.52635078598
[0,1,8,10,17]		92423.16906844951		88389.52635078598
[0,1,8,10,18]		97497.33317078909		88389.52635078598
[0,1,8,10,19]		107082.93273039741		88389.52635078598
[0,1,8,11,12]		90948.25652841202		88389.52635078598
[0,1,8,11,13]		93384.57833467094		88389.52635078598
[0,1,8,11,14]		93330.82733968906		88389.52635078598
[0,1,8,11,15]		92851.48359091807		88389.52635078598
[0,1,8,11,16]		90715.50688891654		88389.52635078598
[0,1,8,11,17]		90924.24268583307		88389.52635078598
[0,1,8,11,18]		90176.42163536031		88389.52635078598
[0,1,8,11,19]		89262.1272616587		88389.52635078598
[0,1,8,12,13]		94657.81426470683		88389.52635078598
[0,1,8,12,14]		101541.70693616124		88389.52635078598
[0,1,8,12,15]		99870.78387332318		88389.52635078598
[0,1,8,12,16]		98598.6446636388		88389.52635078598
[0,1,8,12,17]		89779.3741534489		88389.52635078598
[0,1,8,12,18]		101110.22515264558		88389.52635078598
[0,1,8,12,19]		95582.84496424487		88389.52635078598
[0,1,8,13,14]		99733.01177588583		88389.52635078598
[0,1,8,13,15]		99105.33876075024		88389.52635078598
[0,1,8,13,16]		94397.0519662975		88389.52635078598
[0,1,8,13,17]		95153.26870358802		88389.52635078598
[0,1,8,13,18]		93565.55528260826		88389.52635078598
[0,1,8,13,19]		93898.62524789292		88389.52635078598
[0,1,8,14,15]		115118.81597110939		88389.52635078598
[0,1,8,14,16]		101789.07577628068		88389.52635078598
[0,1,8,14,17]		94874.33720768824		88389.52635078598
[0,1,8,14,18]		99333.82840937909		88389.52635078598
[0,1,8,14,19]		106704.72861091723		88389.52635078598
[0,1,8,15,16]		100422.82998866637		88389.52635078598
[0,1,8,15,17]		94712.34734864156		88389.52635078598
[0,1,8,15,18]		98063.40590126786		88389.52635078598
[0,1,8,15,19]		106048.85426468239		88389.52635078598
[0,1,8,16,17]		89879.9258104697		88389.52635078598
[0,1,8,16,18]		97486.5041431241		88389.52635078598
[0,1,8,16,19]		97312.3211824401		88389.52635078598
[0,1,8,17,18]		88725.75489107295		88389.52635078598
[0,1,8,17,19]		89661.35896156172		88389.52635078598
[0,1,8,18,19]		93805.81884599161		88389.52635078598
[0,1,9,10,11]		90115.8103359129		88389.52635078598
[0,1,9,10,12]		97765.33748003448		88389.52635078598
[0,1,9,10,13]		95183.54644413742		88389.52635078598
[0,1,9,10,14]		108448.43782428643		88389.52635078598
[0,1,9,10,15]		106930.46419329316		88389.52635078598
[0,1,9,10,16]		99340.66088695308		88389.52635078598
[0,1,9,10,17]		90854.65865924074		88389.52635078598
[0,1,9,10,18]		95719.919807628		88389.52635078598
[0,1,9,10,19]		106845.22280726902		88389.52635078598
[0,1,9,11,12]		88356.69100285915		88389.52635078598
[0,1,9,11,13]		90693.24595889168		88389.52635078598
[0,1,9,11,14]		90717.80533186764		88389.52635078598
[0,1,9,11,15]		90322.65241502774		88389.52635078598
[0,1,9,11,16]		88528.44999531479		88389.52635078598
[0,1,9,11,17]		88283.18651409376		88389.52635078598
[0,1,9,11,18]		87527.38757154116		88389.52635078598
[0,1,9,11,19]		89115.87466643701		88389.52635078598
[0,1,9,12,13]		91754.20971282573		88389.52635078598
[0,1,9,12,14]		97906.20183684016		88389.52635078598
[0,1,9,12,15]		96337.8414571919		88389.52635078598
[0,1,9,12,16]		95754.58971369835		88389.52635078598
[0,1,9,12,17]		87047.8301685039		88389.52635078598
[0,1,9,12,18]		97445.73928643123		88389.52635078598
[0,1,9,12,19]		95449.97790763342		88389.52635078598
[0,1,9,13,14]		96388.8579023296		88389.52635078598
[0,1,9,13,15]		95797.34115318477		88389.52635078598
[0,1,9,13,16]		91897.9560463675		88389.52635078598
[0,1,9,13,17]		91969.23485042175		88389.52635078598
[0,1,9,13,18]		90604.48219246088		88389.52635078598
[0,1,9,13,19]		93639.62943659062		88389.52635078598
[0,1,9,14,15]		110381.51201465199		88389.52635078598
[0,1,9,14,16]		99011.62717246046		88389.52635078598
[0,1,9,14,17]		91785.5320919763		88389.52635078598
[0,1,9,14,18]		95668.37052669431		88389.52635078598
[0,1,9,14,19]		106500.52959610507		88389.52635078598
[0,1,9,15,16]		97698.56535693919		88389.52635078598
[0,1,9,15,17]		91673.49126512777		88389.52635078598
[0,1,9,15,18]		94472.99494687028		88389.52635078598
[0,1,9,15,19]		105777.69292157603		88389.52635078598
[0,1,9,16,17]		87552.89045747578		88389.52635078598
[0,1,9,16,18]		94500.26428251693		88389.52635078598
[0,1,9,16,19]		97122.38299041067		88389.52635078598
[0,1,9,17,18]		85936.74236786168		88389.52635078598
[0,1,9,17,19]		89538.70455330619		88389.52635078598
[0,1,9,18,19]		93538.47055256208		88389.52635078598
[0,1,10,11,12]		89770.78990329315		88389.52635078598
[0,1,10,11,13]		91612.34091449338		88389.52635078598
[0,1,10,11,14]		91612.58685276052		88389.52635078598
[0,1,10,11,15]		91140.73151141118		88389.52635078598
[0,1,10,11,16]		90167.11041282288		88389.52635078598
[0,1,10,11,17]		89170.42196895884		88389.52635078598
[0,1,10,11,18]		89045.1506765653		88389.52635078598
[0,1,10,11,19]		88777.61009768414		88389.52635078598
[0,1,10,12,13]		92861.82378144684		88389.52635078598
[0,1,10,12,14]		99202.17628353603		88389.52635078598
[0,1,10,12,15]		97605.14804531867		88389.52635078598
[0,1,10,12,16]		97407.16267941259		88389.52635078598
[0,1,10,12,17]		88458.81499639143		88389.52635078598
[0,1,10,12,18]		98901.80594715063		88389.52635078598
[0,1,10,12,19]		95505.29162516257		88389.52635078598
[0,1,10,13,14]		96733.0190330566		88389.52635078598
[0,1,10,13,15]		96112.83442534266		88389.52635078598
[0,1,10,13,16]		93298.1962528498		88389.52635078598
[0,1,10,13,17]		92725.51288356067		88389.52635078598
[0,1,10,13,18]		91883.82508645923		88389.52635078598
[0,1,10,13,19]		93409.53870583593		88389.52635078598
[0,1,10,14,15]		108150.58580609578		88389.52635078598
[0,1,10,14,16]		100600.2277570175		88389.52635078598
[0,1,10,14,17]		92453.88930805381		88389.52635078598
[0,1,10,14,18]		97136.07379876741		88389.52635078598
[0,1,10,14,19]		105790.10357962668		88389.52635078598
[0,1,10,15,16]		99258.49808292712		88389.52635078598
[0,1,10,15,17]		92292.30337004976		88389.52635078598
[0,1,10,15,18]		95912.03036037428		88389.52635078598
[0,1,10,15,19]		105102.95259162725		88389.52635078598
[0,1,10,16,17]		89189.87298461549		88389.52635078598
[0,1,10,16,18]		96312.94785137038		88389.52635078598
[0,1,10,16,19]		97289.87270994112		88389.52635078598
[0,1,10,17,18]		87452.82758251744		88389.52635078598
[0,1,10,17,19]		89065.13802135803		88389.52635078598
[0,1,10,18,19]		93682.77492909478		88389.52635078598
[0,1,11,12,13]		95985.20759665791		88389.52635078598
[0,1,11,12,14]		96135.61271658479		88389.52635078598
[0,1,11,12,15]		95442.2375735273		88389.52635078598
[0,1,11,12,16]		93894.62115428469		88389.52635078598
[0,1,11,12,17]		93654.03625338433		88389.52635078598
[0,1,11,12,18]		96437.38673385064		88389.52635078598
[0,1,11,12,19]		86618.74259455873		88389.52635078598
[0,1,11,13,14]		98986.3439626435		88389.52635078598
[0,1,11,13,15]		98249.59997798549		88389.52635078598
[0,1,11,13,16]		94524.00521299112		88389.52635078598
[0,1,11,13,17]		97339.75660691925		88389.52635078598
[0,1,11,13,18]		95043.48535301635		88389.52635078598
[0,1,11,13,19]		88724.57664752763		88389.52635078598
[0,1,11,14,15]		98427.88058776624		88389.52635078598
[0,1,11,14,16]		94575.35543839069		88389.52635078598
[0,1,11,14,17]		96679.6151256083		88389.52635078598
[0,1,11,14,18]		95064.77017571536		88389.52635078598
[0,1,11,14,19]		88726.015397715		88389.52635078598
[0,1,11,15,16]		93969.25316459841		88389.52635078598
[0,1,11,15,17]		96146.19662188868		88389.52635078598
[0,1,11,15,18]		94534.26369898612		88389.52635078598
[0,1,11,15,19]		88629.7711782775		88389.52635078598
[0,1,11,16,17]		92293.6869257969		88389.52635078598
[0,1,11,16,18]		93199.59027411646		88389.52635078598
[0,1,11,16,19]		86989.5554373717		88389.52635078598
[0,1,11,17,18]		92745.51521601161		88389.52635078598
[0,1,11,17,19]		85997.28398824725		88389.52635078598
[0,1,11,18,19]		85824.73434133384		88389.52635078598
[0,1,12,13,14]		100592.91055613964		88389.52635078598
[0,1,12,13,15]		99636.05203560815		88389.52635078598
[0,1,12,13,16]		96720.208026884		88389.52635078598
[0,1,12,13,17]		96021.36537609664		88389.52635078598
[0,1,12,13,18]		100346.46478150351		88389.52635078598
[0,1,12,13,19]		89308.51819652352		88389.52635078598
[0,1,12,14,15]		106126.6688994427		88389.52635078598
[0,1,12,14,16]		102576.1695563369		88389.52635078598
[0,1,12,14,17]		95454.13274799658		88389.52635078598
[0,1,12,14,18]		106742.21814241051		88389.52635078598
[0,1,12,14,19]		94752.36184691066		88389.52635078598
[0,1,12,15,16]		100966.43245934189		88389.52635078598
[0,1,12,15,17]		94922.88679260996		88389.52635078598
[0,1,12,15,18]		105327.5955768633		88389.52635078598
[0,1,12,15,19]		93977.91327014459		88389.52635078598
[0,1,12,16,17]		92005.24453515222		88389.52635078598
[0,1,12,16,18]		103057.99625759516		88389.52635078598
[0,1,12,16,19]		93016.06900757184		88389.52635078598
[0,1,12,17,18]		95208.53192651275		88389.52635078598
[0,1,12,17,19]		84846.15218841888		88389.52635078598
[0,1,12,18,19]		94638.9377071877		88389.52635078598
[0,1,13,14,15]		107017.81810824765		88389.52635078598
[0,1,13,14,16]		98672.62958871905		88389.52635078598
[0,1,13,14,17]		102597.20487585207		88389.52635078598
[0,1,13,14,18]		99100.27481962621		88389.52635078598
[0,1,13,14,19]		93351.11205015308		88389.52635078598
[0,1,13,15,16]		97807.87013332761		88389.52635078598
[0,1,13,15,17]		102289.66006651288		88389.52635078598
[0,1,13,15,18]		98252.66183833181		88389.52635078598
[0,1,13,15,19]		93076.46707006035		88389.52635078598
[0,1,13,16,17]		94416.8871990415		88389.52635078598
[0,1,13,16,18]		95998.45364043678		88389.52635078598
[0,1,13,16,19]		89747.00274377101		88389.52635078598
[0,1,13,17,18]		94686.01451646615		88389.52635078598
[0,1,13,17,19]		89255.02965220268		88389.52635078598
[0,1,13,18,19]		88270.62579071378		88389.52635078598
[0,1,14,15,16]		104343.99336185037		88389.52635078598
[0,1,14,15,17]		102249.84466175467		88389.52635078598
[0,1,14,15,18]		103773.3391514725		88389.52635078598
[0,1,14,15,19]		104949.33546185747		88389.52635078598
[0,1,14,16,17]		93982.47736584759		88389.52635078598
[0,1,14,16,18]		101331.2962493703		88389.52635078598
[0,1,14,16,19]		96254.77444483447		88389.52635078598
[0,1,14,17,18]		94014.33339181056		88389.52635078598
[0,1,14,17,19]		89057.23096792959		88389.52635078598
[0,1,14,18,19]		92801.21114163051		88389.52635078598
[0,1,15,16,17]		93646.04306468146		88389.52635078598
[0,1,15,16,18]		99974.46216224707		88389.52635078598
[0,1,15,16,19]		95633.37538359755		88389.52635078598
[0,1,15,17,18]		93550.15386040398		88389.52635078598
[0,1,15,17,19]		89244.09883848345		88389.52635078598
[0,1,15,18,19]		92224.90187437805		88389.52635078598
[0,1,16,17,18]		91240.27943397904		88389.52635078598
[0,1,16,17,19]		85579.32225248746		88389.52635078598
[0,1,16,18,19]		91826.57945424045		88389.52635078598
[0,1,17,18,19]		83780.27106372276		88389.52635078598
[0,2,3,4,5]		95224.86399395508		88389.52635078598
[0,2,3,4,6]		95592.35355067105		88389.52635078598
[0,2,3,4,7]		96859.90884337155		88389.52635078598
[0,2,3,4,8]		95049.79384675699		88389.52635078598
[0,2,3,4,9]		93125.23183626951		88389.52635078598
[0,2,3,4,10]		94057.3297284051		88389.52635078598
[0,2,3,4,11]		96721.51199670685		88389.52635078598
[0,2,3,4,12]		94845.22220331266		88389.52635078598
[0,2,3,4,13]		98061.37963359142		88389.52635078598
[0,2,3,4,14]		96416.29630341736		88389.52635078598
[0,2,3,4,15]		99771.67865170132		88389.52635078598
[0,2,3,4,16]		94936.83940258303		88389.52635078598
[0,2,3,4,17]		96859.90884337154		88389.52635078598
[0,2,3,4,18]		93738.69786039405		88389.52635078598
[0,2,3,4,19]		91942.85835754382		88389.52635078598
[0,2,3,5,6]		92820.8635022624		88389.52635078598
[0,2,3,5,7]		97074.65102138135		88389.52635078598
[0,2,3,5,8]		102424.63113236113		88389.52635078598
[0,2,3,5,9]		101584.04976229544		88389.52635078598
[0,2,3,5,10]		101468.14450277566		88389.52635078598
[0,2,3,5,11]		99912.22661413299		88389.52635078598
[0,2,3,5,12]		99306.60041220626		88389.52635078598
[0,2,3,5,13]		99629.81871024793		88389.52635078598
[0,2,3,5,14]		93257.8275072774		88389.52635078598
[0,2,3,5,15]		101697.76784166112		88389.52635078598
[0,2,3,5,16]		100217.49347531113		88389.52635078598
[0,2,3,5,17]		97074.65102138135		88389.52635078598
[0,2,3,5,18]		98162.61665770269		88389.52635078598
[0,2,3,5,19]		100951.27164470963		88389.52635078598
[0,2,3,6,7]		93984.53206460144		88389.52635078598
[0,2,3,6,8]		92947.126061726		88389.52635078598
[0,2,3,6,9]		90874.04204393033		88389.52635078598
[0,2,3,6,10]		91845.18939961036		88389.52635078598
[0,2,3,6,11]		94001.51017515255		88389.52635078598
[0,2,3,6,12]		92620.88829864294		88389.52635078598
[0,2,3,6,13]		94964.25270276105		88389.52635078598
[0,2,3,6,14]		97550.08597203564		88389.52635078598
[0,2,3,6,15]		97836.2275022944		88389.52635078598
[0,2,3,6,16]		92936.08750299757		88389.52635078598
[0,2,3,6,17]		93984.53206460144		88389.52635078598
[0,2,3,6,18]		91584.50277064755		88389.52635078598
[0,2,3,6,19]		89800.11705452827		88389.52635078598
[0,2,3,7,8]		96949.10736497593		88389.52635078598
[0,2,3,7,9]		95009.44083209352		88389.52635078598
[0,2,3,7,10]		95942.34501020594		88389.52635078598
[0,2,3,7,11]		99628.74805426638		88389.52635078598
[0,2,3,7,12]		97076.64900161054		88389.52635078598
[0,2,3,7,13]		101548.69063771654		88389.52635078598
[0,2,3,7,14]		94458.09128273462		88389.52635078598
[0,2,3,7,15]		101018.60730145518		88389.52635078598
[0,2,3,7,16]		96729.2932481292		88389.52635078598
[0,2,3,7,17]		102691.58412232416		88389.52635078598
[0,2,3,7,18]		96130.23041438198		88389.52635078598
[0,2,3,7,19]		93811.31572909825		88389.52635078598
[0,2,3,8,9]		102430.3889217089		88389.52635078598
[0,2,3,8,10]		102126.64946610254		88389.52635078598
